,dataset,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,Features.Skew.StandardDeviation,Features.Skew.Mean,Labels.Skew.NonAggregated,Features.PearsonCorrelation.Mean,Features.PearsonCorrelation.StandardDeviation,FeaturesLabels.PearsonCorrelation.Mean,FeaturesLabels.PearsonCorrelation.StandardDeviation,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Labels.Kurtosis.NonAggregated,Features.Mean.Mean,Features.Mean.StandardDeviation,Labels.Mean.NonAggregated,Unnamed: 143,instances,dimensionality,instances_with_missing_val,ratio_of_discrete_features,ratio_of_numeric_features,nonzero_vals_cnt,missing values,attributes total,attributes categorical,attributes numerical,algo_catboost,algo_mgbdt,algo_node_epsilon,algo_thundergbm,winning
106,cardiotocography-3clases,-0.600805324,0.639516022,0.779497524,-0.890962648,0.20735627,-0.7056643229999999,0.728669385,-0.064321251,-0.7888794159999999,0.108516246,0.604589956,-0.138205733,0.946375305,0.69874206,0.005462054,-0.8849333090000001,0.8269877090000001,0.44314873,0.941704635,-0.151102246,0.710765013,0.90412771,-0.328135345,0.055036588,0.740443787,-0.538041777,-0.887010156,0.270746082,-0.41162033299999995,0.721671618,-0.113099126,0.906618886,0.518988497,-0.258551374,-0.209746743,0.983714535,0.442622445,0.7200724279999999,0.167803698,-0.918423579,-0.18160621899999999,-0.9335785959999999,0.397687213,-0.45667928,-0.9683014259999999,0.414164388,0.22439439100000003,-0.45691118799999997,0.73134794,0.976967087,0.060229857000000005,0.868682834,-0.549617719,0.36058993200000006,0.926242274,-0.231796492,-0.362006741,0.401660969,-0.85757429,-0.8691016579999999,0.305130565,0.619258661,0.8649568000000001,0.221384795,-0.613589426,0.699587263,0.518220535,0.310088118,-0.286274338,-0.274172085,0.579350975,0.937907681,-0.309323837,-0.062298417,0.653331504,-0.6490889320000001,-0.9075612129999999,0.391867408,-0.370883432,-0.14891785300000002,0.8616816429999999,0.262268615,0.789361731,0.302932687,0.486555354,-0.50870561,0.546649463,0.705411531,0.041132205,-0.541888505,-0.363094705,-0.222388185,0.497102376,-0.740504789,-0.925218616,-0.17724432699999998,0.024897727999999997,0.00554055,0.513986194,0.5028715770000001,0.686083441,0.120683474,-0.07417288400000001,-0.489569542,0.642507641,0.16,0.16,0.0,0.0,0.08,0.08,0.16,0.24,0.24,0.0,0.24,0.0,0.16,0.24,0.24,0.24,0.4,0.48,0.08,1.0,3.8683234110000004,2.0993658269999997,1.8486288990000002,0.041721997999999996,0.24548102300000002,0.044933649000000006,0.23050001,0.041141721,0.324363984,0.043130622,0.304359005,20.36201309,62.47478878,2.083478786,0.013833061,0.063391056,0.304327375,,2126,0.010348071,0,0,1,46772,0,22,0,22,0,0,1,0,0.0
107,cardiotocography-3clases,-0.600805324,0.639516022,0.779497524,-0.890962648,0.20735627,-0.7056643229999999,0.728669385,-0.064321251,-0.7888794159999999,0.108516246,0.604589956,-0.138205733,0.946375305,0.69874206,0.005462054,-0.8849333090000001,0.8269877090000001,0.44314873,0.941704635,-0.151102246,0.710765013,0.90412771,-0.328135345,0.055036588,0.740443787,-0.538041777,-0.887010156,0.270746082,-0.41162033299999995,0.721671618,-0.113099126,0.906618886,0.518988497,-0.258551374,-0.209746743,0.983714535,0.442622445,0.7200724279999999,0.167803698,-0.918423579,-0.18160621899999999,-0.9335785959999999,0.397687213,-0.45667928,-0.9683014259999999,0.414164388,0.22439439100000003,-0.45691118799999997,0.73134794,0.976967087,0.060229857000000005,0.868682834,-0.549617719,0.36058993200000006,0.926242274,-0.231796492,-0.362006741,0.401660969,-0.85757429,-0.8691016579999999,0.305130565,0.619258661,0.8649568000000001,0.221384795,-0.613589426,0.699587263,0.518220535,0.310088118,-0.286274338,-0.274172085,0.579350975,0.937907681,-0.309323837,-0.062298417,0.653331504,-0.6490889320000001,-0.9075612129999999,0.391867408,-0.370883432,-0.14891785300000002,0.8616816429999999,0.262268615,0.789361731,0.302932687,0.486555354,-0.50870561,0.546649463,0.705411531,0.041132205,-0.541888505,-0.363094705,-0.222388185,0.497102376,-0.740504789,-0.925218616,-0.17724432699999998,0.024897727999999997,0.00554055,0.513986194,0.5028715770000001,0.686083441,0.120683474,-0.07417288400000001,-0.489569542,0.642507641,0.16,0.16,0.0,0.0,0.08,0.08,0.16,0.24,0.24,0.0,0.24,0.0,0.16,0.24,0.24,0.24,0.4,0.48,0.08,1.0,3.8683234110000004,2.0993658269999997,1.8486288990000002,0.041721997999999996,0.24548102300000002,0.044933649000000006,0.23050001,0.041141721,0.324363984,0.043130622,0.304359005,20.36201309,62.47478878,2.083478786,0.013833061,0.063391056,0.304327375,,2126,0.010348071,0,0,1,46772,0,22,0,22,1,0,0,0,1.0
108,chatfield_4,-0.311726952,0.6694416,0.955580565,-0.797899855,0.44879706700000005,-0.19644948899999998,0.057805797,0.502793733,-0.509880519,-0.095371372,0.7105973440000001,0.12094880599999999,0.72688981,0.930138693,0.36065966899999996,-0.457168781,-0.06260410599999999,0.617227922,-0.088140485,0.552475235,0.38478935799999997,0.8611873990000001,-0.46796693100000003,0.320356717,0.713578188,0.28646477,-0.49963859299999996,0.55838298,-0.8694904940000001,0.897990051,-0.398514456,0.6672368000000001,0.8283847790000001,0.14086220300000002,-0.48041578100000004,0.995612389,0.650794816,0.989229128,0.517964864,-0.714603013,0.316791843,-0.16459664300000001,-0.045325422000000004,0.404200283,-0.6096968620000001,0.027647076,0.603412031,-0.024604578,0.626827853,0.981268963,-0.726837822,0.4253467000000001,-0.46238407,-0.732002597,0.120920185,0.287107383,-0.8878893040000001,-0.444106805,-0.901042907,-0.688683394,-0.344978865,0.651050724,0.7653494670000001,0.408693398,-0.453577566,0.885029293,0.770712692,0.8709760759999999,0.276226336,-0.414709458,-0.40533590700000005,-0.08613875300000001,-0.098495631,-0.39548724399999996,-0.22278107,-0.43790659,-0.209977277,0.617013057,0.47353531,-0.544892285,0.6286672320000001,0.629063126,0.618449014,-0.065839628,0.200607615,-0.251150587,0.8287579829999999,0.633450283,0.831981795,0.369137516,-0.22091494600000003,0.09984481,0.445595494,0.06675284299999999,-0.601131038,-0.454640826,-0.659489859,-0.41933749200000003,0.07962353,0.629188367,0.991803511,0.564222012,0.615372424,-0.087447839,0.590589658,0.0,0.076923077,0.23076923100000002,0.23076923100000002,0.076923077,0.846153846,0.23076923100000002,0.23076923100000002,0.076923077,0.615384615,0.307692308,0.153846154,0.23076923100000002,0.307692308,0.384615385,0.384615385,1.0,0.307692308,0.46153846200000004,0.961538462,0.32288187100000004,0.9809599859999999,,0.376537195,0.417521153,,,0.754104193,0.285298982,,,0.6812840090000001,0.7811224370000001,,202.4730851,501.5730859,,,235,0.055319149000000005,0,0,1,3055,0,13,0,13,0,1,0,0,0.0
109,chatfield_4,-0.311726952,0.6694416,0.955580565,-0.797899855,0.44879706700000005,-0.19644948899999998,0.057805797,0.502793733,-0.509880519,-0.095371372,0.7105973440000001,0.12094880599999999,0.72688981,0.930138693,0.36065966899999996,-0.457168781,-0.06260410599999999,0.617227922,-0.088140485,0.552475235,0.38478935799999997,0.8611873990000001,-0.46796693100000003,0.320356717,0.713578188,0.28646477,-0.49963859299999996,0.55838298,-0.8694904940000001,0.897990051,-0.398514456,0.6672368000000001,0.8283847790000001,0.14086220300000002,-0.48041578100000004,0.995612389,0.650794816,0.989229128,0.517964864,-0.714603013,0.316791843,-0.16459664300000001,-0.045325422000000004,0.404200283,-0.6096968620000001,0.027647076,0.603412031,-0.024604578,0.626827853,0.981268963,-0.726837822,0.4253467000000001,-0.46238407,-0.732002597,0.120920185,0.287107383,-0.8878893040000001,-0.444106805,-0.901042907,-0.688683394,-0.344978865,0.651050724,0.7653494670000001,0.408693398,-0.453577566,0.885029293,0.770712692,0.8709760759999999,0.276226336,-0.414709458,-0.40533590700000005,-0.08613875300000001,-0.098495631,-0.39548724399999996,-0.22278107,-0.43790659,-0.209977277,0.617013057,0.47353531,-0.544892285,0.6286672320000001,0.629063126,0.618449014,-0.065839628,0.200607615,-0.251150587,0.8287579829999999,0.633450283,0.831981795,0.369137516,-0.22091494600000003,0.09984481,0.445595494,0.06675284299999999,-0.601131038,-0.454640826,-0.659489859,-0.41933749200000003,0.07962353,0.629188367,0.991803511,0.564222012,0.615372424,-0.087447839,0.590589658,0.0,0.076923077,0.23076923100000002,0.23076923100000002,0.076923077,0.846153846,0.23076923100000002,0.23076923100000002,0.076923077,0.615384615,0.307692308,0.153846154,0.23076923100000002,0.307692308,0.384615385,0.384615385,1.0,0.307692308,0.46153846200000004,0.961538462,0.32288187100000004,0.9809599859999999,,0.376537195,0.417521153,,,0.754104193,0.285298982,,,0.6812840090000001,0.7811224370000001,,202.4730851,501.5730859,,,235,0.055319149000000005,0,0,1,3055,0,13,0,13,0,0,0,1,0.0
110,chatfield_4,-0.311726952,0.6694416,0.955580565,-0.797899855,0.44879706700000005,-0.19644948899999998,0.057805797,0.502793733,-0.509880519,-0.095371372,0.7105973440000001,0.12094880599999999,0.72688981,0.930138693,0.36065966899999996,-0.457168781,-0.06260410599999999,0.617227922,-0.088140485,0.552475235,0.38478935799999997,0.8611873990000001,-0.46796693100000003,0.320356717,0.713578188,0.28646477,-0.49963859299999996,0.55838298,-0.8694904940000001,0.897990051,-0.398514456,0.6672368000000001,0.8283847790000001,0.14086220300000002,-0.48041578100000004,0.995612389,0.650794816,0.989229128,0.517964864,-0.714603013,0.316791843,-0.16459664300000001,-0.045325422000000004,0.404200283,-0.6096968620000001,0.027647076,0.603412031,-0.024604578,0.626827853,0.981268963,-0.726837822,0.4253467000000001,-0.46238407,-0.732002597,0.120920185,0.287107383,-0.8878893040000001,-0.444106805,-0.901042907,-0.688683394,-0.344978865,0.651050724,0.7653494670000001,0.408693398,-0.453577566,0.885029293,0.770712692,0.8709760759999999,0.276226336,-0.414709458,-0.40533590700000005,-0.08613875300000001,-0.098495631,-0.39548724399999996,-0.22278107,-0.43790659,-0.209977277,0.617013057,0.47353531,-0.544892285,0.6286672320000001,0.629063126,0.618449014,-0.065839628,0.200607615,-0.251150587,0.8287579829999999,0.633450283,0.831981795,0.369137516,-0.22091494600000003,0.09984481,0.445595494,0.06675284299999999,-0.601131038,-0.454640826,-0.659489859,-0.41933749200000003,0.07962353,0.629188367,0.991803511,0.564222012,0.615372424,-0.087447839,0.590589658,0.0,0.076923077,0.23076923100000002,0.23076923100000002,0.076923077,0.846153846,0.23076923100000002,0.23076923100000002,0.076923077,0.615384615,0.307692308,0.153846154,0.23076923100000002,0.307692308,0.384615385,0.384615385,1.0,0.307692308,0.46153846200000004,0.961538462,0.32288187100000004,0.9809599859999999,,0.376537195,0.417521153,,,0.754104193,0.285298982,,,0.6812840090000001,0.7811224370000001,,202.4730851,501.5730859,,,235,0.055319149000000005,0,0,1,3055,0,13,0,13,0,0,1,0,0.0
111,chatfield_4,-0.311726952,0.6694416,0.955580565,-0.797899855,0.44879706700000005,-0.19644948899999998,0.057805797,0.502793733,-0.509880519,-0.095371372,0.7105973440000001,0.12094880599999999,0.72688981,0.930138693,0.36065966899999996,-0.457168781,-0.06260410599999999,0.617227922,-0.088140485,0.552475235,0.38478935799999997,0.8611873990000001,-0.46796693100000003,0.320356717,0.713578188,0.28646477,-0.49963859299999996,0.55838298,-0.8694904940000001,0.897990051,-0.398514456,0.6672368000000001,0.8283847790000001,0.14086220300000002,-0.48041578100000004,0.995612389,0.650794816,0.989229128,0.517964864,-0.714603013,0.316791843,-0.16459664300000001,-0.045325422000000004,0.404200283,-0.6096968620000001,0.027647076,0.603412031,-0.024604578,0.626827853,0.981268963,-0.726837822,0.4253467000000001,-0.46238407,-0.732002597,0.120920185,0.287107383,-0.8878893040000001,-0.444106805,-0.901042907,-0.688683394,-0.344978865,0.651050724,0.7653494670000001,0.408693398,-0.453577566,0.885029293,0.770712692,0.8709760759999999,0.276226336,-0.414709458,-0.40533590700000005,-0.08613875300000001,-0.098495631,-0.39548724399999996,-0.22278107,-0.43790659,-0.209977277,0.617013057,0.47353531,-0.544892285,0.6286672320000001,0.629063126,0.618449014,-0.065839628,0.200607615,-0.251150587,0.8287579829999999,0.633450283,0.831981795,0.369137516,-0.22091494600000003,0.09984481,0.445595494,0.06675284299999999,-0.601131038,-0.454640826,-0.659489859,-0.41933749200000003,0.07962353,0.629188367,0.991803511,0.564222012,0.615372424,-0.087447839,0.590589658,0.0,0.076923077,0.23076923100000002,0.23076923100000002,0.076923077,0.846153846,0.23076923100000002,0.23076923100000002,0.076923077,0.615384615,0.307692308,0.153846154,0.23076923100000002,0.307692308,0.384615385,0.384615385,1.0,0.307692308,0.46153846200000004,0.961538462,0.32288187100000004,0.9809599859999999,,0.376537195,0.417521153,,,0.754104193,0.285298982,,,0.6812840090000001,0.7811224370000001,,202.4730851,501.5730859,,,235,0.055319149000000005,0,0,1,3055,0,13,0,13,1,0,0,0,1.0
112,chess-krvkp,-0.977612273,0.972830394,0.9975703490000001,-0.995459379,-0.462064924,-0.9476154509999999,0.971523503,-0.8292358870000001,-0.9925427259999999,-0.33394592100000003,0.96278472,-0.826139025,0.996632537,0.9933069409999999,-0.93348782,-0.980537352,0.9768642409999999,0.546295003,0.9662100859999999,-0.938113449,0.867818447,0.984700191,0.36842593100000004,-0.919910969,0.898426775,-0.9702178509999999,-0.97970375,0.955956136,-0.96578978,-0.332698073,-0.937915086,0.978547646,-0.717260481,-0.944778221,-0.399235334,0.997751093,-0.7819205459999999,0.9855441770000001,0.94235858,-0.993980683,-0.489256135,-0.943955343,0.959617081,-0.851547947,-0.9964824240000001,-0.315016817,0.943090152,-0.832268094,0.9903200259999999,0.998883837,0.469971464,0.937637803,-0.96349245,0.838717617,0.9944485470000001,0.33324365899999997,-0.955747041,0.824492262,-0.9913189309999999,-0.990344751,0.48105422600000003,-0.394682044,0.7688378770000001,0.510736877,0.537208851,-0.307664302,0.6889980520000001,-0.421564547,-0.504847642,-0.937614925,0.786857626,0.9408457570000001,0.469985279,-0.922443923,0.910471919,-0.953036509,-0.93870016,-0.735645817,-0.9507655740000001,-0.38144826,0.9700274870000001,-0.7945901390000001,0.9764491240000001,0.949781441,0.863874157,0.341337999,-0.698464382,0.823644093,-0.7964618170000001,-0.863769542,0.309999796,-0.9316236109999999,0.838754043,-0.982918069,-0.99643945,-0.39035431299999995,0.620815495,-0.35881178799999996,-0.29963279,-0.7628928840000001,0.976096773,0.927879331,-0.818086894,-0.8336258320000001,0.983270153,0.7887323940000001,0.19718309899999997,0.169014085,0.028169014,0.028169014,0.08450704199999999,0.253521127,0.028169014,0.0,0.0,0.0,0.0,0.0,0.112676056,0.08450704199999999,0.08450704199999999,0.056338028,0.056338028,0.19718309899999997,1.0,9.548690797,4.320514035,-0.088948916,0.085818215,0.23484681100000002,0.06998669099999999,0.26619048,-0.000729332,0.128377882,-0.003725648,0.22389410699999998,107.94160919999999,517.1814381,-1.99208809,0.014113971000000001,0.08468355,0.522215269,,3196,0.011576971,0,0,1,118252,0,37,0,37,0,1,0,0,0.0
113,chess-krvkp,-0.977612273,0.972830394,0.9975703490000001,-0.995459379,-0.462064924,-0.9476154509999999,0.971523503,-0.8292358870000001,-0.9925427259999999,-0.33394592100000003,0.96278472,-0.826139025,0.996632537,0.9933069409999999,-0.93348782,-0.980537352,0.9768642409999999,0.546295003,0.9662100859999999,-0.938113449,0.867818447,0.984700191,0.36842593100000004,-0.919910969,0.898426775,-0.9702178509999999,-0.97970375,0.955956136,-0.96578978,-0.332698073,-0.937915086,0.978547646,-0.717260481,-0.944778221,-0.399235334,0.997751093,-0.7819205459999999,0.9855441770000001,0.94235858,-0.993980683,-0.489256135,-0.943955343,0.959617081,-0.851547947,-0.9964824240000001,-0.315016817,0.943090152,-0.832268094,0.9903200259999999,0.998883837,0.469971464,0.937637803,-0.96349245,0.838717617,0.9944485470000001,0.33324365899999997,-0.955747041,0.824492262,-0.9913189309999999,-0.990344751,0.48105422600000003,-0.394682044,0.7688378770000001,0.510736877,0.537208851,-0.307664302,0.6889980520000001,-0.421564547,-0.504847642,-0.937614925,0.786857626,0.9408457570000001,0.469985279,-0.922443923,0.910471919,-0.953036509,-0.93870016,-0.735645817,-0.9507655740000001,-0.38144826,0.9700274870000001,-0.7945901390000001,0.9764491240000001,0.949781441,0.863874157,0.341337999,-0.698464382,0.823644093,-0.7964618170000001,-0.863769542,0.309999796,-0.9316236109999999,0.838754043,-0.982918069,-0.99643945,-0.39035431299999995,0.620815495,-0.35881178799999996,-0.29963279,-0.7628928840000001,0.976096773,0.927879331,-0.818086894,-0.8336258320000001,0.983270153,0.7887323940000001,0.19718309899999997,0.169014085,0.028169014,0.028169014,0.08450704199999999,0.253521127,0.028169014,0.0,0.0,0.0,0.0,0.0,0.112676056,0.08450704199999999,0.08450704199999999,0.056338028,0.056338028,0.19718309899999997,1.0,9.548690797,4.320514035,-0.088948916,0.085818215,0.23484681100000002,0.06998669099999999,0.26619048,-0.000729332,0.128377882,-0.003725648,0.22389410699999998,107.94160919999999,517.1814381,-1.99208809,0.014113971000000001,0.08468355,0.522215269,,3196,0.011576971,0,0,1,118252,0,37,0,37,0,0,0,1,0.0
114,chess-krvkp,-0.977612273,0.972830394,0.9975703490000001,-0.995459379,-0.462064924,-0.9476154509999999,0.971523503,-0.8292358870000001,-0.9925427259999999,-0.33394592100000003,0.96278472,-0.826139025,0.996632537,0.9933069409999999,-0.93348782,-0.980537352,0.9768642409999999,0.546295003,0.9662100859999999,-0.938113449,0.867818447,0.984700191,0.36842593100000004,-0.919910969,0.898426775,-0.9702178509999999,-0.97970375,0.955956136,-0.96578978,-0.332698073,-0.937915086,0.978547646,-0.717260481,-0.944778221,-0.399235334,0.997751093,-0.7819205459999999,0.9855441770000001,0.94235858,-0.993980683,-0.489256135,-0.943955343,0.959617081,-0.851547947,-0.9964824240000001,-0.315016817,0.943090152,-0.832268094,0.9903200259999999,0.998883837,0.469971464,0.937637803,-0.96349245,0.838717617,0.9944485470000001,0.33324365899999997,-0.955747041,0.824492262,-0.9913189309999999,-0.990344751,0.48105422600000003,-0.394682044,0.7688378770000001,0.510736877,0.537208851,-0.307664302,0.6889980520000001,-0.421564547,-0.504847642,-0.937614925,0.786857626,0.9408457570000001,0.469985279,-0.922443923,0.910471919,-0.953036509,-0.93870016,-0.735645817,-0.9507655740000001,-0.38144826,0.9700274870000001,-0.7945901390000001,0.9764491240000001,0.949781441,0.863874157,0.341337999,-0.698464382,0.823644093,-0.7964618170000001,-0.863769542,0.309999796,-0.9316236109999999,0.838754043,-0.982918069,-0.99643945,-0.39035431299999995,0.620815495,-0.35881178799999996,-0.29963279,-0.7628928840000001,0.976096773,0.927879331,-0.818086894,-0.8336258320000001,0.983270153,0.7887323940000001,0.19718309899999997,0.169014085,0.028169014,0.028169014,0.08450704199999999,0.253521127,0.028169014,0.0,0.0,0.0,0.0,0.0,0.112676056,0.08450704199999999,0.08450704199999999,0.056338028,0.056338028,0.19718309899999997,1.0,9.548690797,4.320514035,-0.088948916,0.085818215,0.23484681100000002,0.06998669099999999,0.26619048,-0.000729332,0.128377882,-0.003725648,0.22389410699999998,107.94160919999999,517.1814381,-1.99208809,0.014113971000000001,0.08468355,0.522215269,,3196,0.011576971,0,0,1,118252,0,37,0,37,0,0,1,0,0.0
115,chess-krvkp,-0.977612273,0.972830394,0.9975703490000001,-0.995459379,-0.462064924,-0.9476154509999999,0.971523503,-0.8292358870000001,-0.9925427259999999,-0.33394592100000003,0.96278472,-0.826139025,0.996632537,0.9933069409999999,-0.93348782,-0.980537352,0.9768642409999999,0.546295003,0.9662100859999999,-0.938113449,0.867818447,0.984700191,0.36842593100000004,-0.919910969,0.898426775,-0.9702178509999999,-0.97970375,0.955956136,-0.96578978,-0.332698073,-0.937915086,0.978547646,-0.717260481,-0.944778221,-0.399235334,0.997751093,-0.7819205459999999,0.9855441770000001,0.94235858,-0.993980683,-0.489256135,-0.943955343,0.959617081,-0.851547947,-0.9964824240000001,-0.315016817,0.943090152,-0.832268094,0.9903200259999999,0.998883837,0.469971464,0.937637803,-0.96349245,0.838717617,0.9944485470000001,0.33324365899999997,-0.955747041,0.824492262,-0.9913189309999999,-0.990344751,0.48105422600000003,-0.394682044,0.7688378770000001,0.510736877,0.537208851,-0.307664302,0.6889980520000001,-0.421564547,-0.504847642,-0.937614925,0.786857626,0.9408457570000001,0.469985279,-0.922443923,0.910471919,-0.953036509,-0.93870016,-0.735645817,-0.9507655740000001,-0.38144826,0.9700274870000001,-0.7945901390000001,0.9764491240000001,0.949781441,0.863874157,0.341337999,-0.698464382,0.823644093,-0.7964618170000001,-0.863769542,0.309999796,-0.9316236109999999,0.838754043,-0.982918069,-0.99643945,-0.39035431299999995,0.620815495,-0.35881178799999996,-0.29963279,-0.7628928840000001,0.976096773,0.927879331,-0.818086894,-0.8336258320000001,0.983270153,0.7887323940000001,0.19718309899999997,0.169014085,0.028169014,0.028169014,0.08450704199999999,0.253521127,0.028169014,0.0,0.0,0.0,0.0,0.0,0.112676056,0.08450704199999999,0.08450704199999999,0.056338028,0.056338028,0.19718309899999997,1.0,9.548690797,4.320514035,-0.088948916,0.085818215,0.23484681100000002,0.06998669099999999,0.26619048,-0.000729332,0.128377882,-0.003725648,0.22389410699999998,107.94160919999999,517.1814381,-1.99208809,0.014113971000000001,0.08468355,0.522215269,,3196,0.011576971,0,0,1,118252,0,37,0,37,1,0,0,0,1.0
116,chscase_vine1,-0.921256856,0.9538395209999999,0.992678443,-0.9265679729999999,-0.601661961,-0.237494735,-0.237494735,-0.598059294,-0.934404207,-0.8473629570000001,0.946897165,-0.9104007740000001,0.96745642,0.990392953,-0.84852062,-0.9296003909999999,0.958129844,0.6880298709999999,-0.13661695199999999,-0.13661695199999999,0.722466432,0.975529729,0.87769345,-0.8413276759999999,0.992837959,-0.8664442090000001,-0.9291934559999999,0.920882348,-0.8913683729999999,-0.541363605,-0.236831632,-0.236831632,-0.43387471,-0.8700034959999999,-0.917421303,0.997252358,-0.821212004,0.9963371529999999,0.916079938,-0.916015609,-0.62647983,-0.236802717,-0.236802717,-0.649531958,-0.933003989,-0.809734063,0.9132868140000001,-0.922194189,0.938471555,0.9989419709999999,0.617361842,-0.074000373,-0.074000373,0.5986238,0.985183632,0.896898539,-0.877120352,0.949822719,-0.908163102,-0.9134532120000001,-0.109621929,-0.109621929,0.604823531,0.64427935,0.60249247,-0.545029922,0.705090824,-0.535787395,-0.62827572,1.0,-0.136639195,-0.073997267,-0.136619732,-0.236846093,-0.13661695199999999,-0.236802717,-0.236802717,-0.136639195,-0.073997267,-0.136619732,-0.236846093,-0.13661695199999999,-0.236802717,-0.236802717,0.636253929,0.446366434,-0.41904296700000004,0.762678073,-0.47574278200000003,-0.659951169,0.871836735,-0.8611696329999999,0.966520389,-0.8897756859999999,-0.930854972,-0.919390301,0.8485156779999999,-0.909841903,-0.8049321429999999,-0.812063751,0.991920894,0.9090539240000001,-0.8426792540000001,-0.9247985679999999,0.934158053,0.542372881,0.474576271,0.0,0.169491525,0.13559322,0.101694915,0.0,0.406779661,0.33898305100000004,0.13559322,0.0,0.0,0.0,0.0,0.033898305,0.033898305,0.20338983100000002,0.101694915,0.13559322,1.0,0.40537254899999997,-0.042961217,,0.20796139,0.319652337,,,0.211611802,0.322834089,,,-0.455617326,0.5119190889999999,,10.03472222,6.277150012000001,,,52,0.192307692,0,0,1,520,0,10,0,10,0,1,0,0,0.0
